ID,anteriorcoronaradiata,anteriorlimbofinternalcapsule,bodyofcorpuscallosum,corticospinaltract,externalcapsule,fornixcres.striaterminalis,fornix,genuofcorpuscallosum,posteriorcoronaradiata,posteriorlimbofinternalcapsule,posteriorthalamicradiation,retrolenticularpartofinternalcapsule,sagittalstratum,spleniumofcorpuscallosum,superiorcoronaradiata,superiorfronto.occipitalfasciculus,superiorlongitudinalfasciculus,uncinatefasciculus,bankssts,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,frontalpole,fusiform,inferiorparietal,inferiortemporal,insula,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,paracentral,parahippocampal,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,transversetemporal,accumbens,amygdala,caudate,hippocampus,pallidum,putamen,thalamus,ventricularcerebrospinalfluid
100206,0.806157,0.0476726,1.96487,0.87398,1.91783,0.946083,1.06038,1.4061,1.20026,-0.324913,0.501571,1.70899,1.75157,1.38714,0.683491,-0.378145,1.96487,1.55573,-0.282737,-0.0315068,-0.294466,0.310955,-0.0450175,-0.818755,-0.951968,-0.434021,0.233877,1.30439,0.382656,-0.478974,-0.222329,-0.385078,-0.504367,-0.476452,-1.2836,0.0225031,-0.121807,0.217719,-0.930939,1.51701,-0.108216,-0.094646,-1.113,-0.962642,0.484028,-0.473933,-0.681569,-0.574648,0.545691,-0.144509,1.34219,-0.900145,0.446417,1.04844,0.0969064,-0.404538,0.271046,1.39381,-1.19625
100307,-0.618688,-0.365378,0.393546,-0.604325,0.615806,-0.698618,0.27506,0.342547,0.0119139,-0.595767,1.29908,-1.13434,-0.474728,0.531522,-0.760814,0.213678,0.396122,1.45928,0.443932,3.12215,0.448904,-0.519759,0.853869,3.12215,1.35335,0.072066,0.582628,1.43668,0.612216,0.174135,2.36658,-0.206213,2.14048,0.991658,-0.0315068,-0.406982,1.76717,2.05897,0.678733,-0.402098,-0.385078,2.36658,0.392358,0.0765787,0.0833507,1.89987,1.11719,-0.724789,1.38789,0.282737,0.346583,-1.15582,0.636828,0.165004,0.287423,-1.10468,-0.620378,-0.803124,-0.903524
100408,0.0954538,0.342547,-0.573155,-1.23527,-0.208805,-0.332458,-0.49887,-0.770397,0.0643781,-0.186936,0.515128,-0.81609,0.534268,0.504275,-1.42557,-0.272586,0.0930605,0.365378,-0.863629,-1.113,-1.23875,0.757362,-0.434021,0.0607905,-0.399659,-0.438971,-1.01022,-0.850633,-0.582628,-0.587969,0.054029,0.724789,0.0382613,-0.687257,-0.254741,-1.68722,-0.809353,-0.0788356,-1.19625,-0.130879,-0.174135,0.0517758,-0.876772,-0.0833507,-1.06021,-0.365763,-0.556167,0.0743222,-0.468904,-0.896776,-0.995344,-1.33668,-0.769407,-0.115009,-2.78299,2.21253,-0.105953,0.745426,-0.259393
100610,-0.88803,-1.77411,-2.89412,-0.957325,-0.21124,-0.213678,-1.0397,-1.9487,-0.972507,-1.6693,-1.01546,-0.00238273,-0.157914,-1.78572,-1.36867,-1.57192,-0.946083,0.367927,-0.471417,1.49601,-0.271046,0.736543,1.59233,0.962642,-0.162724,-0.631326,-0.463887,0.180993,0.778515,-0.754368,0.287423,0.213113,-0.0180019,-0.306235,-0.44145,1.58439,-0.17642,0.296816,1.73588,0.501813,-0.517185,-0.208512,0.489093,-0.397223,1.29914,0.530089,1.00648,-0.481499,-0.625842,-0.375403,-0.463887,1.44943,1.49601,1.83553,2.78299,1.9892,1.12563,0.436495,-1.65098
101006,-1.83477,-1.83477,-1.77411,0.496174,-0.189361,0.107429,0.327426,-2.52998,-1.96487,-1.29356,-1.49475,-1.25075,-1.33888,-2.24583,-2.01671,-1.41902,-2.47542,-1.45928,-0.137691,-1.88636,1.49601,-0.514615,-0.548304,-0.00450025,-0.23619,-0.69583,-0.853869,-0.04727,-1.17804,-0.727718,-0.0652997,-1.81179,0.117274,-0.313317,-0.139963,0.072066,1.63364,-0.634074,-0.0585364,0.261721,-0.941402,-1.95767,1.11719,-0.716038,-0.473933,0.190149,0.409427,-0.344194,-0.0788356,-0.456383,0.519759,0.101429,-0.484028,-0.65624,-1.50294,2.36658,1.07613,-0.306235,-0.484028
101107,-0.683491,-1.01148,-0.411633,-0.019063,0.167572,-0.587252,0.504275,-0.964888,0.235671,0.228328,-0.228328,-0.806157,-1.62312,0.0906677,0.218556,-0.337498,-0.385834,1.30464,1.69663,0.296816,1.21017,1.71592,1.03297,0.793839,1.46242,1.86035,0.951968,2.18724,2.11875,2.55001,0.733595,1.55357,0.853869,1.38202,1.76717,1.359,0.174135,1.25837,0.913724,-0.419234,1.72582,0.692967,1.359,2.26783,1.15582,1.16022,0.667444,1.778,1.82353,1.52416,-0.484028,1.29393,-0.434021,1.25837,0.639586,0.151333,0.667444,-0.00225012,0.108216
101309,2.07461,1.23527,2.66914,0.751301,1.64118,-0.0405174,-0.991805,2.1901,1.6693,1.70899,1.51696,0.88803,-0.155502,1.19538,2.05453,2.07461,1.23527,1.25075,0.257066,1.4304,0.282737,0.329904,0.339423,-0.0405132,-1.10468,1.29914,1.5387,-1.64225,-0.137691,0.194734,-1.23391,-0.948434,0.00225012,0.757362,0.745426,-0.504367,-0.213113,-0.456383,-0.0788356,0.222329,0.344194,0.736543,-0.739497,1.8732,1.36469,0.556167,0.332281,2.09798,0.512048,0.257066,-0.512048,0.757362,0.456383,-1.9892,0.927474,-1.97319,-1.32576,1.97319,-1.88636
101410,-0.902257,-1.05621,-1.26123,-0.953564,-1.06457,-0.880983,0.0142968,-1.8097,-0.44296,0.0405174,-0.44296,-1.39972,-1.30464,0.160327,-1.58853,-1.35661,-1.14345,-1.29356,-1.41799,-1.57654,-0.601396,-1.83553,-0.906914,0.860366,-0.601396,-0.453887,-1.57654,-0.257066,-1.86035,-0.351365,1.29914,-1.86035,0.944912,-1.4304,-0.754368,-0.590646,-0.718949,0.494172,-1.21487,0.377818,-0.325156,-1.22434,-1.44303,-1.35335,-0.365763,0.815613,0.233877,-0.226945,-0.320415,-0.778515,0.0337581,-0.504367,0.870182,-0.0315068,0.385078,-0.745426,-2.44806,-1.17355,-0.108216
101915,-0.87398,-0.49887,-0.704713,-0.556386,-0.88803,0.131427,0.218556,-0.867019,-0.167572,0.189361,0.380705,-0.789777,-0.203937,-0.143454,0.403865,-0.469401,-0.367927,-1.21508,-0.96982,-0.598702,1.61679,0.327529,0.987985,-0.178706,0.987985,0.769407,0.873472,3.12215,0.692967,0.880082,1.0842,1.62516,0.414326,1.16022,0.199322,-0.229254,-0.12861,0.461382,1.10054,1.33668,1.1214,0.365763,2.04058,0.486559,1.08826,0.984326,1.50294,0.499263,0.158165,0.261721,2.11875,1.12988,0.484028,0.208512,-0.0382613,0.0157515,0.690109,-0.857113,-0.944912
102008,0.485423,0.186936,1.38714,0.88803,0.414228,-2.03526,0.373031,1.64118,-0.172407,0.355208,0.55917,-0.741855,-0.0238295,1.76273,-0.776824,0.0357485,0.00953105,-0.196644,0.653452,-0.167285,-0.461382,-0.793839,-0.282737,-0.860366,-0.250096,0.278056,-1.02533,-2.02286,1.08826,-0.701575,-1.83553,-0.678733,-1.15144,0.406982,-0.678733,-0.461382,-0.948434,-1.39978,-0.760363,-0.0991674,0.742458,-0.344194,-0.678733,-0.320415,-1.13415,-0.944912,-0.900145,-0.348973,-0.238504,0.883401,-0.149058,-0.151333,-0.458881,-0.727718,-1.7062,-0.763371,-1.13844,0.201618,-0.124074
102109,1.19538,0.680485,1.38093,0.199073,-0.350137,-1.35661,-0.972507,1.15266,0.289939,-1.29908,0.342547,-1.01148,0.307379,-0.0667659,-0.0166799,0.548061,0.713906,-0.124221,0.271046,-0.054029,-0.850633,-0.39479,-0.558795,-1.52416,-0.370578,-0.303878,-0.112744,-0.927474,1.8003,-0.226945,-0.501813,0.590646,-1.43668,-0.0833507,0.519759,-0.650669,0.197027,-0.564063,-1.10468,0.101429,-1.00648,0.280395,0.238504,0.548304,-1.3312,-1.16908,-0.707342,-0.103691,0.192441,-0.443932,-0.0112508,1.39978,-0.00900058,-1.2836,0.653452,1.06021,0.647891,0.275718,-1.60853
102311,0.789777,0.968691,0.302387,0.870494,-0.469401,-0.710835,-0.472063,1.4875,-0.409041,-0.299893,0.692548,0.913049,0.148271,1.15266,-0.466742,1.06457,0.0619906,-0.738722,0.636828,2.33109,-0.484028,0.178706,-1.5387,0.509484,0.404538,0.951968,0.612216,0.535275,1.04068,0.675903,0.0878674,-1.26836,0.995344,0.763371,0.710235,-0.556167,0.65624,-0.363358,-0.33466,-1.25837,-0.404538,0.426616,0.448904,1.8478,1.65098,-1.28875,0.320415,0.772436,1.60853,0.313317,1.26836,-0.139963,-0.313317,-1.15582,-0.821905,0.524917,-0.550921,-0.504367,-0.44145
102513,-1.11638,0.367927,1.06038,1.01148,-0.466742,-0.610055,-0.639014,0.332458,-0.79958,-0.949817,-0.587252,-0.27506,-0.621576,0.00714824,-0.0882754,-0.233222,-0.0166799,-0.267644,1.27341,1.03682,0.707342,1.61679,0.524917,0.155887,1.16908,1.30439,0.796927,-0.0337581,1.97319,1.33668,1.10468,1.42417,0.876772,0.458881,1.06417,1.95767,0.687257,-0.0315068,0.831405,2.09798,0.0585364,1.14275,0.687257,0.628582,-0.977047,-0.537874,-0.0135011,0.496716,0.739497,0.322785,0.579964,1.88636,0.88673,0.863629,1.45589,-1.44303,-0.282737,1.25342,-2.36658
102614,1.61429,-0.340022,-0.393546,0.867019,1.0397,0.342547,0.607188,0.309878,-0.701662,0.550832,-0.0476726,-0.548061,-0.437709,0.307379,0.350137,-0.57878,-0.225883,0.849798,-0.226945,0.645118,1.29393,-0.959072,0.385078,0.0991674,0.517185,0.512048,0.863629,1.2485,-0.0495228,-0.96982,0.803124,-1.20087,1.82353,0.730653,0.917145,0.481499,0.818755,0.233877,1.22911,-0.160444,1.16022,0.224636,1.60853,0.466394,0.944912,0.906914,0.913724,0.325156,1.58439,1.22911,-0.0157515,0.303878,-1.2485,-0.614932,-0.252418,-2.33109,-0.948434,1.22434,-1.48916
102715,0.124221,0.0572166,-1.63208,-0.0763213,1.12084,-0.995709,-0.167572,-0.466742,-1.10315,-0.839586,-2.30956,-2.07461,-1.41902,-1.28264,-0.720068,-0.51785,-1.32157,2.76436,0.514615,0.739497,-0.98068,1.21959,-0.458881,-2.00575,-0.149058,0.763371,0.571996,0.927474,0.0788356,1.07613,-0.11048,0.406982,-1.18256,0.451394,-0.501813,1.60038,-0.913724,-0.524917,-0.329904,0.37299,0.220024,0.054029,-0.710235,0.101429,-0.69583,-1.30968,-1.32036,0.596012,0.306235,0.596012,0.325156,-0.642349,-0.471417,0.0562826,2.40533,-0.11954,-1.47566,0.927474,0.598702
102816,-0.213678,-0.627368,-0.107429,-0.334977,-0.607188,0.636095,0.735595,0.485423,-0.590086,0.026213,-0.590086,0.105033,-0.15309,-0.191787,-0.870494,-0.573155,-1.11195,-0.350137,-1.39978,-0.231565,0.169568,0.339423,-0.736543,-0.863629,-0.636828,-0.0969064,1.13844,0.850633,-0.294466,-0.636828,-0.478974,-0.461382,0.054029,-0.772436,-0.558795,-0.203915,0.522336,0.642349,-0.203915,1.16022,-1.23875,-0.727718,-0.501813,-0.112744,1.13415,-1.19625,-0.360955,-0.180993,0.094646,-0.606797,0.261721,-0.26405,-1.49601,0.815613,-0.68441,0.486559,-0.471417,1.22911,-0.0878674
103010,0.362832,-0.570349,-0.942361,-0.809459,-0.934958,-1.45241,-1.72989,0.289939,-1.45928,-1.3934,-0.976337,-1.09878,-0.738722,-0.836201,-1.2404,-1.14345,-0.357747,-0.523307,-0.614932,1.33668,0.360955,-0.15361,0.436495,0.04727,-0.146783,-1.21017,-0.399659,-0.174135,-1.0842,-0.639586,0.39479,-0.301522,-0.0157515,-0.250096,0.24082,0.818755,0.0360096,-0.631326,0.673078,-0.43155,0.661832,0.941402,0.231565,-0.692967,-0.778515,0.0585364,-0.598702,-0.054029,0.169568,0.617653,0.948434,-0.187859,0.160444,-1.67795,0.934415,-1.28875,-0.763371,-1.01775,-0.631326
103111,-1.63208,-1.49475,-0.783284,-0.44559,-1.2404,0.450859,0.332458,-1.41902,-0.615806,-0.819419,-1.58017,0.280013,-0.55917,-0.469401,-0.174826,-1.00751,-0.218556,-0.716984,-0.24082,0.320415,-0.133149,-0.687257,-0.973427,-1.18256,-0.299168,0.146783,0.18328,-0.456383,-0.402098,-0.282737,-0.609504,0.587969,-0.806234,0.306235,-0.631326,-1.34775,-0.275718,0.11048,-0.146783,-0.790759,-0.278056,0.860366,-0.385078,0.478974,-1.08016,-0.930939,-0.329904,0.222329,0.860366,0.137691,0.266381,0.329904,-0.247775,0.973427,-0.238504,1.26836,1.37042,1.12988,2.02286
103212,0.00476547,0.218556,-0.683491,-0.208805,-1.19538,0.604325,-0.136236,-1.65041,-0.238121,0.419426,-0.0142968,0.0214462,-0.91667,-0.692548,0.732476,0.129024,0.472063,-1.53219,-1.76717,-0.266381,-0.966225,0.65624,-0.793839,-1.21959,-1.09643,-0.250096,-0.23619,-0.713134,1.52416,-0.0292557,-0.82823,-0.00900058,0.561427,-0.478974,-1.08826,-0.092386,-0.790759,-0.13542,-0.821905,-0.900145,-0.803124,-0.054029,-1.53139,-0.416779,-0.596012,-1.50294,-1.60038,-0.593327,0.0495228,0.82823,0.0810929,2.40533,1.05627,1.8732,0.0788356,-0.318048,0.0856088,-0.233877,1.01022
103414,-0.347605,0.419426,-0.968691,-0.165156,-0.9611,1.09878,1.38093,-1.87468,-0.191787,-0.052444,-0.52878,-0.255316,-0.770397,-0.0500582,-0.155502,0.677484,-0.307379,0.612928,1.21487,-0.094646,0.736543,0.484028,-0.155887,1.46901,-0.429082,0.294466,-0.675903,1.23391,-0.692967,0.346583,0.0112508,-0.414326,-0.463887,0.174135,-0.0247538,-0.991658,1.13844,1.5387,0.844189,1.06021,0.623108,0.375403,0.574648,0.0743222,-0.623108,1.15144,0.524917,-0.268713,0.496716,1.12563,2.29831,-0.558795,-0.718949,1.47566,-0.601396,1.21017,-1.81179,-0.137691,-0.229254
103515,2.14044,1.597,1.24556,-0.0214462,2.66914,-0.12182,0.230774,2.1646,1.65041,1.9487,0.247938,1.03562,1.50207,1.4456,1.48034,1.29356,1.20517,0.81609,0.806234,0.944912,0.645118,-0.0405132,-1.29914,0.548304,0.00900058,0.341808,0.478974,0.499263,-1.1871,0.233877,-0.04727,-1.13844,0.987985,-0.327529,0.149058,-0.642349,0.962642,0.278056,0.187859,-2.61294,-0.11048,-0.596012,-0.192441,0.75138,0.815613,1.02915,0.377818,1.05235,1.01775,0.491631,0.318048,0.491631,-1.19625,1.10054,0.812479,0.299168,0.870182,-0.489093,1.12988
103818,0.230774,-0.88803,-0.466742,0.659608,-0.136236,1.32157,1.02751,0.0452873,0.350137,0.751301,1.11638,0.567548,1.20517,0.367927,-0.659608,-0.938653,-0.726258,-0.385834,1.8732,1.27341,2.4958,0.718949,2.23933,0.273381,1.65983,2.78299,2.16327,2.91205,1.44943,1.71592,2.29831,0.512048,1.69663,1.95767,2.40533,2.91205,1.3762,2.11875,1.17804,1.4058,1.44943,1.95767,1.21487,2.33109,1.67795,1.3762,1.53139,2.44806,1.21487,2.61294,0.809353,1.3312,-0.623108,0.710235,-0.385078,0.37299,1.75655,-0.955514,-0.625842
104012,0.27506,-0.624469,0.138641,-1.12531,-1.48034,-0.849798,-1.99882,0.512409,0.744997,-0.0238295,-0.416825,-0.570349,0.15309,0.67449,-0.218556,-0.329941,1.4456,-0.419426,0.287423,-2.02286,0.0247538,1.9892,-1.57654,0.75138,-0.213113,0.553542,0.710235,-0.213113,0.404538,0.96982,-0.0337581,2.16327,-0.959072,-0.213113,0.44145,0.233877,0.0991674,-0.75138,-1.64225,0.647891,1.19166,-0.471417,-0.339423,0.593327,-1.82353,-0.577304,-0.596012,1.21487,1.16464,0.167285,0.397223,-0.101429,2.61294,0.736543,2.02286,0.790759,1.24361,1.41187,0.870182
104416,0.00953105,-0.00476547,0.00476547,1.53994,-0.72316,-0.0834923,-0.0214462,-0.647806,-0.44559,0.856656,0.0166799,-0.294912,-0.373031,-0.650748,0.659608,-0.162741,0.437709,-0.972507,-1.04068,0.0969064,-1.41187,-1.56113,0.174135,-0.429082,-0.15361,-0.587969,-1.08016,0.614932,0.222329,-0.363358,-0.870182,-2.05897,0.0315068,-1.14708,0.0225031,-2.33109,-1.47566,-0.566704,0.356156,-1.59233,-0.37299,0.556167,-0.831405,-0.478974,-1.53139,-0.392358,-1.113,-1.15582,0.250096,-0.167285,0.18328,-0.713134,0.190149,-0.863629,0.587969,-0.870182,-1.54609,1.01775,0.217719
104820,-1.86105,-1.51696,-1.9487,0.764001,-0.735595,-0.972507,0.432471,-2.59331,-2.27654,-1.34475,-1.77411,-2.38433,-1.87468,-2.1901,-1.74063,-1.13888,-2.59331,-1.17138,-0.0856088,-0.151333,1.22911,-0.710235,-1.21959,1.22434,-0.436495,-0.481499,-1.26836,-0.82823,-0.987985,-1.29914,0.673078,-2.23933,-0.162724,-0.524917,-0.443932,-0.0743222,1.74612,-0.553542,0.955514,-0.593327,-0.332281,-1.08016,0.0495228,-0.484028,-0.252418,1.97319,1.63364,-0.18328,-0.206213,-0.404538,-0.257066,0.356156,-0.344194,-0.271046,-0.642349,3.12215,0.92402,0.463887,0.158165
105014,0.621576,0.509694,0.422029,0.942361,1.4875,2.76436,1.70899,1.01946,-0.0238295,0.0238295,0.880983,1.79758,1.70899,0.79958,-0.51785,0.482744,-0.0811015,-0.72316,0.787687,-0.0810929,-0.434021,-0.094646,1.19625,0.530089,0.294466,0.844189,0.876772,0.598702,0.261721,0.527501,2.26783,-0.325156,-0.233877,0.436495,-0.171851,-1.113,0.194734,1.10883,0.190149,-1.02915,0.664635,0.446417,-0.387503,1.06417,-0.257066,-0.092386,-0.23619,0.614932,0.268713,1.04455,1.55357,1.72582,1.12563,0.645118,0.642349,1.64225,0.941402,-0.257066,0.368169
105115,-0.469401,1.06038,0.512409,-0.138641,0.340022,-0.112223,-0.0619906,-0.0142968,0.375586,1.14345,0.0667659,0.141047,0.270114,0.388402,2.07461,1.9487,-0.196644,-0.776824,0.185569,0.238504,-0.197027,1.48237,1.60038,-0.434021,-0.664635,0.26405,-0.063045,1.4304,-0.577304,0.481499,0.910314,-0.543082,1.00276,-1.01398,1.0842,0.0112508,-0.313317,0.504367,-0.180993,-0.806234,0.757362,0.402098,0.250096,1.54609,0.108216,-0.721866,-0.522336,1.27849,-0.692967,0.92402,-0.409427,-0.631326,0.0698102,-0.0607905,-0.757362,0.39479,-0.370578,-1.16022,2.61294
105216,1.58853,0.520577,1.25075,-0.267644,1.02751,-0.79958,0.604325,1.49475,1.07725,0.802864,1.38714,1.77411,1.76273,1.26653,0.754465,0.0691541,1.27723,-0.411633,-0.363358,-0.434021,1.19625,-0.0292557,0.142235,-0.250096,0.853869,-0.491631,0.377818,-0.870182,0.280395,-0.158165,0.0450175,0.977047,0.606797,0.742458,1.00648,1.4304,-0.0833507,0.471417,1.36469,0.6987,0.105953,-0.606797,1.07213,-0.561427,0.329904,0.75138,0.185569,-0.229254,-0.287423,-0.815613,-0.790759,1.48237,-1.24361,0.385078,1.1871,1.20087,0.318048,-0.742458,0.443932
105620,-0.233222,-0.764001,0.895121,2.1646,0.160327,0.732476,0.177245,0.448223,0.448223,-0.148271,-0.375586,1.14345,0.972507,-0.707771,1.67898,-0.365378,1.55573,0.411633,-0.247775,0.903524,-0.0405132,0.414326,-0.438971,1.1214,-0.569348,-0.84098,-1.27341,0.0991674,-1.06021,-0.628582,-1.2836,0.39479,-0.458881,-1.35335,-0.499263,1.06021,-0.426616,-1.65983,-0.550921,-0.934415,0.83778,-0.545691,0.429082,-0.625842,1.09234,-0.466394,0.0382613,-0.233877,-0.259393,-0.574648,-0.0292557,-0.105953,0.727718,-0.155887,0.399659,0.162724,0.0292557,-0.327529,0.476452
105923,-0.414228,0.440333,0.537019,-0.112223,0.472063,-0.67449,0.0238295,0.228328,-1.00751,-0.390973,0.0548302,-0.680485,-0.0739318,-0.255316,-0.432471,0.72316,-0.432471,0.87398,-0.496716,1.17804,-0.667444,-2.18724,-0.514615,-1.09234,-0.853869,-0.187859,-0.259393,-0.126342,-0.399659,-1.05235,-1.15144,-0.404538,-1.06814,0.178706,-1.07213,-0.962642,-1.06021,-0.614932,-0.977047,-0.339423,-1.29914,0.389929,-0.456383,-0.84098,0.222329,-0.593327,-1.07213,-1.25342,-1.16464,0.0067504,-1.32036,1.30439,-1.09234,0.489093,0.380236,0.636828,1.04844,-0.289769,-0.0337581
106016,1.19052,0.429856,0.367927,0.587252,0.019063,0.272586,-1.28264,1.53994,0.504275,-0.493481,0.155502,0.411633,0.692548,0.612928,0.509694,-0.0882754,0.976337,-0.282492,1.01398,-0.681569,1.32576,0.406982,-1.17804,1.22911,0.0698102,-0.04727,0.558795,0.623108,0.402098,1.38202,2.33109,0.612216,1.48916,1.07213,0.296816,1.28875,1.56113,0.535275,0.806234,1.91373,1.30968,-0.375403,1.39381,-0.151333,0.00900058,1.58439,0.368169,-0.0833507,1.08016,0.966225,1.20087,0.486559,1.8478,-0.092386,0.803124,0.818755,1.53139,0.800021,0.00450025
106319,0.393546,1.20026,0.280013,0.822757,1.6693,1.8097,1.03562,0.179666,0.822757,0.968691,1.29356,1.56377,1.78572,0.561958,0.849798,1.00356,1.28808,0.923948,-0.155887,-0.721866,-0.617653,-0.772436,0.977047,-0.659033,-0.278056,-0.796927,0.162724,0.332281,0.117274,-1.3762,0.0382613,-0.466394,-1.16022,-0.917145,-1.26836,1.22911,0.280395,-0.491631,-0.561427,-0.292117,-1.0842,-0.566704,-0.266381,-1.24361,0.409427,-1.04844,-1.43668,-1.03297,-0.35376,-0.174135,-0.325156,-0.561427,-1.04844,0.167285,0.757362,1.05627,-0.0833507,-1.60853,6.64E-17
106521,0.148271,-0.561958,0.0238295,0.716984,0.548061,-0.624469,0.126622,0.630271,-0.957325,0.365378,-0.365378,-0.186936,-1.16666,0.138641,-0.437709,-1.20517,1.05205,0.262708,-0.178706,-0.556167,-2.00575,-1.7062,-2.4958,-0.999043,-1.34775,-0.781565,-1.58439,-0.063045,0.678733,-0.273381,0.00900058,-1.32576,-0.941402,-1.359,-1.03297,0.275718,-1.59233,-1.3762,-1.02915,0.453887,0.436495,0.229254,-1.44943,-1.41187,0.601396,-1.5387,-1.91373,-1.47566,-0.273381,-1.05627,0.775472,0.530089,1.19166,-0.404538,2.21253,-1.8732,-1.02533,2.09798,-0.558795
106824,-1.35661,-0.584424,-0.0643781,0.809459,-0.45614,-0.0763213,0.0763213,-1.12981,-1.09011,0.895121,-0.63318,-0.194215,-1.23527,-0.109826,-1.86105,-1.27186,-1.78572,0.0619906,0.327529,0.0675548,0.426616,-0.151333,1.41799,0.233877,1.11719,0.448904,1.9892,0.0969064,2.09798,0.504367,1.17804,1.57654,-0.566704,1.08016,-0.818755,0.730653,0.574648,0.710235,1.9426,0.7484,-0.0991674,0.587969,0.162724,0.224636,-2.02286,1.35335,0.593327,0.054029,0.69583,0.169568,2.68832,2.91205,-0.0698102,0.501813,-0.92402,1.02533,1.73588,-0.687257,0.825063
107018,1.60559,1.14345,0.550832,-1.0858,-0.822757,-1.01546,-0.155502,0.450859,1.90305,0.704713,2.14044,0.292425,0.561958,0.292425,1.00356,0.230774,1.58853,-1.42557,0.11048,1.82353,0.537874,0.409427,0.857113,1.67795,-0.742458,0.287423,0.564063,1.07213,1.21959,-0.0562826,0.718949,-0.185569,2.11875,-0.44145,0.955514,-0.481499,0.558795,0.456383,-0.278056,0.00450025,0.434021,0.226945,0.999043,0.13542,0.870182,0.951968,0.760363,0.133149,0.713134,0.310955,2.40533,0.320415,-0.92402,-0.171851,-1.17804,0.456383,-0.169568,-0.192441,-0.121807
107321,0.832826,0.601468,-0.0787112,-0.196644,-0.895121,1.74063,-0.0572166,0.0405174,-0.82946,-0.172407,0.770397,0.362832,-0.553607,0.773607,-0.863554,0.464087,-0.607188,-2.09556,-0.870182,-0.625842,-1.76717,-1.81179,-1.47566,0.306235,-1.86035,-1.60853,-1.50994,-1.86035,-0.754368,-2.23933,-1.86035,-2.21253,-2.04058,-1.89987,-1.62516,-0.339423,-1.83553,-1.71592,-1.58439,-1.3762,-2.44806,-1.65983,-1.65098,-1.81179,-0.853869,-0.821905,-1.46901,-2.44806,-1.56113,-2.23933,-1.63364,0.6987,-1.65983,-0.301522,-1.56879,-0.458881,-1.11719,0.707342,-1.04068
107422,0.155502,0.0285966,1.75157,0.531522,-0.260242,-0.89157,-0.20637,0.88803,0.836201,0.196644,0.79958,-0.262708,0.424635,1.30464,1.23527,0.201504,1.09878,-0.548061,0.772436,2.44806,0.072066,-1.10883,0.292117,0.553542,0.973427,0.416779,0.363358,-1.50994,0.598702,-0.285079,-0.84098,-0.853869,0.664635,0.548304,-0.850633,-0.346583,0.213113,-0.44145,0.243137,-1.22911,-0.821905,0.955514,-0.670259,-0.831405,0.215415,0.458881,0.414326,-0.419234,-0.208512,0.0585364,-0.718949,-0.893417,-1.19166,-1.60038,0.0562826,-2.36658,-1.3762,-0.0562826,-0.659033
107725,-0.671501,-0.317386,0.542531,-0.564751,-0.49887,0.177245,0.469401,-0.953564,0.607188,-0.934958,0.414228,-0.0357485,-0.337498,0.424635,0.189361,-0.612928,-0.716984,-1.30464,-0.692967,-0.68441,1.17355,-0.857113,0.796927,1.9426,0.185569,0.201618,-0.231565,-0.409427,-1.46901,-0.416779,-0.556167,-1.61679,-0.199322,-0.377818,0.289769,0.268713,0.769407,0.252418,0.793839,-0.0427652,-0.512048,-0.614932,0.404538,0.254741,-0.727718,1.88636,1.38789,0.23619,0.0360096,-0.292117,-1.88636,0.509484,0.535275,-0.496716,-0.906914,0.948434,0.0157515,1.3762,-0.247775
108020,0.299893,1.22008,-0.0166799,-1.96487,0.523307,0.67449,-0.107429,0.732476,0.72316,1.09443,-0.162741,-0.49887,0.427244,0.757636,0.469401,1.14804,0.411633,0.575965,-0.681569,-1.19625,-0.446417,-0.987985,-0.566704,0.941402,-0.927474,-0.466394,-0.33466,-0.250096,-2.02286,-0.243137,-0.0698102,-1.48916,-0.494172,-0.847407,0.054029,0.092386,-0.187859,-0.397223,-0.313317,-0.222329,-0.890069,-0.857113,-0.65624,-0.571996,-0.809353,-0.733595,0.0810929,0.409427,-0.631326,-0.18328,-0.903524,-0.834588,1.16464,-0.0969064,-0.587969,0.0337581,-0.604094,-0.760363,0.548304
108121,0.641939,1.24556,1.2404,2.52998,0.477396,0.520577,-1.21508,0.991805,1.19052,2.1646,1.54779,1.3934,0.934958,0.984042,2.1646,1.76273,0.946083,-0.262708,1.64225,1.65983,0.930939,2.00575,0.26405,0.453887,1.71592,1.8478,1.59233,1.35335,0.0562826,1.89987,1.9892,1.30439,1.8478,1.16464,0.631326,1.36469,1.51701,0.796927,0.906914,2.36658,0.941402,0.124074,0.0202524,1.26836,2.40533,1.24361,1.5387,1.83553,1.68722,1.91373,1.21487,-1.26335,-0.194734,-0.6987,0.681569,-1.315,-0.870182,1.16908,-0.601396
